,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
55519,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,2,Overall,2023,0.0235801405,0.2631509389,60.041413399,48.476708443,0.6587975466,0.0,1224.0,1516.0,112521.0,73490.69,,Other / Not classified
55530,Quinidine Gluconate,Quinidine Gluconate,2,Overall,2019,-0.009667334,-0.057201676,3765.579357,784.22749573,6.3105686906,0.0,731.0,3510.0,436195.0,2752638.51,C01BA,Other / Not classified
55531,Quinidine Gluconate,Quinidine Gluconate,2,Overall,2020,-0.009667334,-0.057201676,3709.0068525,851.52208506,6.439669548,0.0,610.0,2657.0,351337.0,2262494.18,C01BA,Other / Not classified
55532,Quinidine Gluconate,Quinidine Gluconate,2,Overall,2021,-0.009667334,-0.057201676,3842.3729845,958.73523211,6.4972160469,0.0,516.0,2068.0,305156.0,1982664.46,C01BA,Other / Not classified
55533,Quinidine Gluconate,Quinidine Gluconate,2,Overall,2022,-0.009667334,-0.057201676,3593.5906415,926.81413139,6.4383430576,0.0,530.0,2055.0,296054.0,1904603.04,C01BA,Other / Not classified
55534,Quinidine Gluconate,Quinidine Gluconate,2,Overall,2023,-0.009667334,-0.057201676,3431.5256198,856.11257732,6.070059043,0.0,484.0,1940.0,273969.0,1660858.4,C01BA,Other / Not classified
55545,Quinidine Sulfate,Quinidine Sulfate,2,Overall,2019,1.0557812103,1.2663158935,133.83043143,35.846450681,0.3002170868,0.0,1298.0,4846.0,566602.0,173711.9,C01BA,Other / Not classified
55546,Quinidine Sulfate,Quinidine Sulfate,2,Overall,2020,1.0557812103,1.2663158935,143.34995508,37.754022717,0.3187065454,0.0,1113.0,4226.0,485452.0,159548.5,C01BA,Other / Not classified
55547,Quinidine Sulfate,Quinidine Sulfate,2,Overall,2021,1.0557812103,1.2663158935,126.5851756,35.892337526,0.2873106298,0.0,1082.0,3816.0,466323.5,136965.16,C01BA,Other / Not classified
55548,Quinidine Sulfate,Quinidine Sulfate,2,Overall,2022,1.0557812103,1.2663158935,931.58104664,292.24116345,2.3660424449,0.0,879.0,2802.0,312377.0,818859.74,C01BA,Other / Not classified
55549,Quinidine Sulfate,Quinidine Sulfate,2,Overall,2023,1.0557812103,1.2663158935,2443.2594083,653.59848041,5.3621995975,0.0,676.0,2527.0,299349.5,1651643.36,C01BA,Other / Not classified
55560,Quinine Sulfate,Quinine Sulfate,4,Overall,2019,-0.072903684,-0.095401683,488.52497115,157.12071855,2.7811308735,0.0,2426.0,7543.0,427610.098,1185161.58,P01BC,Other / Not classified
55561,Quinine Sulfate,Quinine Sulfate,4,Overall,2020,-0.072903684,-0.095401683,445.821887,142.40990012,2.3816737849,0.0,1823.0,5707.0,341320.0,812733.3,P01BC,Other / Not classified
55562,Quinine Sulfate,Quinine Sulfate,4,Overall,2021,-0.072903684,-0.095401683,432.81960347,138.6878777,2.2878780825,0.0,1614.0,5037.0,305637.0,698570.84,P01BC,Other / Not classified
55563,Quinine Sulfate,Quinine Sulfate,4,Overall,2022,-0.072903684,-0.095401683,402.67060089,143.94059136,2.271250692,0.0,1348.0,3771.0,239067.0,542799.97,P01BC,Other / Not classified
55564,Quinine Sulfate,Quinine Sulfate,4,Overall,2023,-0.072903684,-0.095401683,360.64206503,130.00021223,2.0545695535,0.0,1138.0,3157.0,199942.0,410410.67,P01BC,Other / Not classified
55585,Qulipta,Atogepant,1,Overall,2019,0.039578276,0.0595650413,,,,nan,,,,,N02CD,Other / Not classified
55586,Qulipta,Atogepant,1,Overall,2020,0.039578276,0.0595650413,,,,nan,,,,,N02CD,Other / Not classified
55587,Qulipta,Atogepant,1,Overall,2021,0.039578276,0.0595650413,1620.2404843,1169.858951,34.075263459,0.0,826.0,1144.0,39277.0,1338318.64,N02CD,Other / Not classified
55588,Qulipta,Atogepant,1,Overall,2022,0.039578276,0.0595650413,4212.1685244,1178.7261665,34.755696199,0.0,12185.0,43543.0,1476741.0,51325273.47,N02CD,Other / Not classified
55589,Qulipta,Atogepant,1,Overall,2023,0.039578276,0.0595650413,5473.6323148,1272.5500509,36.825920678,0.0,25190.0,108350.0,3744113.0,137880798.01,N02CD,Other / Not classified
55595,Qutenza,Capsaicin/Skin Cleanser,1,Overall,2019,0.3422277454,0.3264212257,,,,nan,,,,,,Other / Not classified
55596,Qutenza,Capsaicin/Skin Cleanser,1,Overall,2020,0.3422277454,0.3264212257,3017.273719,2755.3971321,990.7465943,0.0,242.0,265.0,737.0,730180.24,,Other / Not classified
55597,Qutenza,Capsaicin/Skin Cleanser,1,Overall,2021,0.3422277454,0.3264212257,3958.01116,2931.8601185,1037.2146646,0.0,500.0,675.0,1908.0,1979005.58,,Other / Not classified
55598,Qutenza,Capsaicin/Skin Cleanser,1,Overall,2022,0.3422277454,0.3264212257,4568.7556273,3369.0687755,1806.1747265,0.0,1084.0,1470.0,2742.0,4952531.1,,Other / Not classified
55599,Qutenza,Capsaicin/Skin Cleanser,1,Overall,2023,0.3422277454,0.3264212257,5102.4930057,3501.0643214,2395.7484945,0.0,2442.0,3559.0,5201.0,12460287.92,,Other / Not classified
55605,Quviviq,Daridorexant HCl,1,Overall,2019,0.056584053,0.056584053,,,,nan,,,,,,Other / Not classified
55606,Quviviq,Daridorexant HCl,1,Overall,2020,0.056584053,0.056584053,,,,nan,,,,,,Other / Not classified
55607,Quviviq,Daridorexant HCl,1,Overall,2021,0.056584053,0.056584053,,,,nan,,,,,,Other / Not classified
55608,Quviviq,Daridorexant HCl,1,Overall,2022,0.056584053,0.056584053,837.34900769,482.67731319,15.977931476,0.0,2862.0,4965.0,149986.0,2396492.86,,Other / Not classified
55609,Quviviq,Daridorexant HCl,1,Overall,2023,0.056584053,0.056584053,1507.9091068,530.41832138,16.882027597,0.0,10838.0,30811.0,968048.0,16342718.9,,Other / Not classified
55615,Quzyttir,Cetirizine HCl,1,Overall,2019,0.0076741857,0.0088114794,,,,nan,,,,,,Other / Not classified
55616,Quzyttir,Cetirizine HCl,1,Overall,2020,0.0076741857,0.0088114794,,,,nan,,,,,,Other / Not classified
55618,Quzyttir,Cetirizine HCl,1,Overall,2022,0.0076741857,0.0088114794,,3302.5782836,316.10392143,0.0,,134.0,1400.0,442545.49,,Other / Not classified
55619,Quzyttir,Cetirizine HCl,1,Overall,2023,0.0076741857,0.0088114794,51314.5975,3346.6041848,318.88926463,0.0,12.0,184.0,1931.0,615775.17,,Other / Not classified
55625,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,2019,0.0426804905,0.056100743,795.4171747,277.8287276,20.583238841,0.0,73316.0,209902.0,2825670.431,58316805.58,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55626,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,2020,0.0426804905,0.056100743,938.13676996,299.50347788,21.791095964,0.0,63058.0,197517.0,2707682.262,59157028.44,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55627,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,2021,0.0426804905,0.056100743,1018.7011891,320.07220152,22.933158004,0.0,51838.0,164986.0,2295596.968,52807432.24,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55628,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,2022,0.0426804905,0.056100743,993.14016064,321.46174087,23.036333414,0.0,48742.0,150586.0,2093684.5,48407637.71,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55629,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,2023,0.0426804905,0.056100743,1004.2039682,343.6259571,24.328688834,0.0,48670.0,142232.0,2002292.129,48874607.13,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55638,Rabavert,Rabies Vaccine (Pcec)/PF,2,Overall,2022,0.0048906865,-0.00517568,796.07349206,438.01423581,427.40263635,0.0,378.0,687.0,704.0,300915.78,,Other / Not classified
55639,Rabavert,Rabies Vaccine (Pcec)/PF,2,Overall,2023,0.0048906865,-0.00517568,825.48026949,430.9919598,425.19053693,0.0,1039.0,1990.0,2014.0,857674.0,,Other / Not classified
55650,Rabeprazole Sodium,Rabeprazole Sodium,6,Overall,2019,-0.084031761,-0.237948327,315.66122924,80.18251237,1.1202514907,0.0,53594.0,210988.0,15163405.0,16917547.92,A02BC,Other / Not classified
55651,Rabeprazole Sodium,Rabeprazole Sodium,6,Overall,2020,-0.084031761,-0.237948327,273.10884547,71.015315606,0.9194490065,0.0,56482.0,217217.0,16762368.3,15425733.81,A02BC,Other / Not classified
55652,Rabeprazole Sodium,Rabeprazole Sodium,6,Overall,2021,-0.084031761,-0.237948327,301.30329735,81.504978168,1.0315257708,0.0,57058.0,210929.0,16703423.0,17191763.54,A02BC,Other / Not classified
55653,Rabeprazole Sodium,Rabeprazole Sodium,6,Overall,2022,-0.084031761,-0.237948327,308.89062801,84.742872914,1.0347913012,0.0,58152.0,211966.0,17346480.0,17962607.8,A02BC,Other / Not classified
55654,Rabeprazole Sodium,Rabeprazole Sodium,6,Overall,2023,-0.084031761,-0.237948327,231.35811678,65.310901498,0.7885644422,0.0,65972.0,233700.0,19286556.0,15263157.68,A02BC,Other / Not classified
55685,Radicava,Edaravone,1,Overall,2019,0.0276965893,0.0300084863,90239.781923,11073.000763,5.7247299527,0.0,749.0,6104.0,11806600.0,67589596.66,N07XX,Other / Not classified
55686,Radicava,Edaravone,1,Overall,2020,0.0276965893,0.0300084863,94735.423286,11313.127341,5.5137762642,0.0,706.0,5912.0,12130200.0,66883208.84,N07XX,Other / Not classified
55687,Radicava,Edaravone,1,Overall,2021,0.0276965893,0.0300084863,92955.391375,11665.383528,6.0064489808,0.0,698.0,5562.0,10802200.0,64882863.18,N07XX,Other / Not classified
55688,Radicava,Edaravone,1,Overall,2022,0.0276965893,0.0300084863,85898.420592,11913.915402,6.1997455118,0.0,524.0,3778.0,7260100.0,45010772.39,N07XX,Other / Not classified
55689,Radicava,Edaravone,1,Overall,2023,0.0276965893,0.0300084863,106470.77606,12756.867177,6.3857904902,0.0,104.0,868.0,1734000.0,11072960.71,N07XX,Other / Not classified
55695,Radicava Ors,Edaravone,1,Overall,2019,0.0211308174,0.0211308174,,,,nan,,,,,N07XX,Other / Not classified
55696,Radicava Ors,Edaravone,1,Overall,2020,0.0211308174,0.0211308174,,,,nan,,,,,N07XX,Other / Not classified
55697,Radicava Ors,Edaravone,1,Overall,2021,0.0211308174,0.0211308174,,,,nan,,,,,N07XX,Other / Not classified
55698,Radicava Ors,Edaravone,1,Overall,2022,0.0211308174,0.0211308174,56246.782563,14241.97379,265.43387727,0.0,1580.0,6240.0,334810.0,88869916.45,N07XX,Other / Not classified
55699,Radicava Ors,Edaravone,1,Overall,2023,0.0211308174,0.0211308174,98089.126306,13997.371153,271.04271206,0.0,2994.0,20981.0,1083515.0,293678844.16,N07XX,Other / Not classified
55705,Ragwitek,Weed Pollen-Short Ragweed,1,Overall,2019,0.0435472026,0.0118285527,,,,nan,,,,,,Other / Not classified
55706,Ragwitek,Weed Pollen-Short Ragweed,1,Overall,2020,0.0435472026,0.0118285527,1266.0757895,414.74896552,10.454341591,0.0,38.0,116.0,4602.0,48110.88,,Other / Not classified
55707,Ragwitek,Weed Pollen-Short Ragweed,1,Overall,2021,0.0435472026,0.0118285527,1444.605,417.33033333,11.156907768,0.0,52.0,180.0,6733.0,75119.46,,Other / Not classified
55708,Ragwitek,Weed Pollen-Short Ragweed,1,Overall,2022,0.0435472026,0.0118285527,1840.608,442.45384615,11.741566726,0.0,50.0,208.0,7838.0,92030.4,,Other / Not classified
55709,Ragwitek,Weed Pollen-Short Ragweed,1,Overall,2023,0.0435472026,0.0118285527,1702.182069,488.74534653,11.880452467,0.0,58.0,202.0,8310.0,98726.56,,Other / Not classified
55715,Raloxifene HCl,Raloxifene HCl,9,Overall,2019,-0.134039752,-0.211608907,421.49791307,122.37945445,2.0113435573,0.0,212743.0,732727.0,44639675.5,89670730.52,,Other / Not classified
55716,Raloxifene HCl,Raloxifene HCl,9,Overall,2020,-0.134039752,-0.211608907,477.76348037,108.18706554,1.6710495927,0.0,196048.0,865765.0,56033768.571,93664574.8,,Other / Not classified
55717,Raloxifene HCl,Raloxifene HCl,9,Overall,2021,-0.134039752,-0.211608907,421.52765926,97.61642966,1.4655307032,0.0,186283.0,804408.0,53682074.597,78523436.95,,Other / Not classified
55718,Raloxifene HCl,Raloxifene HCl,9,Overall,2022,-0.134039752,-0.211608907,411.57968895,96.585937255,1.4346183246,0.0,174407.0,743197.0,50340737.965,71782378.81,,Other / Not classified
55719,Raloxifene HCl,Raloxifene HCl,9,Overall,2023,-0.134039752,-0.211608907,323.22877536,77.500124019,1.131040309,0.0,169339.0,706260.0,48626200.924,54735237.59,,Other / Not classified
55765,Ramelteon,Ramelteon,9,Overall,2019,-0.146846799,-0.032000428,575.72281491,258.24206684,7.2258318804,0.0,15528.0,34618.0,1241698.0,8939823.87,N05CH,Other / Not classified
55766,Ramelteon,Ramelteon,9,Overall,2020,-0.146846799,-0.032000428,565.87465544,161.72375988,4.5593662503,0.0,32650.0,114243.0,4057190.0,18475807.5,N05CH,Other / Not classified
55767,Ramelteon,Ramelteon,9,Overall,2021,-0.146846799,-0.032000428,583.83238122,167.8703686,4.6381239888,0.0,39799.0,138416.0,5013840.0,23235944.94,N05CH,Other / Not classified
55768,Ramelteon,Ramelteon,9,Overall,2022,-0.146846799,-0.032000428,493.48452641,143.1811636,3.954765938,0.0,44342.0,152828.0,5537095.25,21882090.87,N05CH,Other / Not classified
55769,Ramelteon,Ramelteon,9,Overall,2023,-0.146846799,-0.032000428,473.13276593,139.16737932,3.8282117347,0.0,52872.0,179751.0,6529272.713,25015475.6,N05CH,Other / Not classified
55815,Ramipril,Ramipril,10,Overall,2019,-0.035741134,0.1082321459,67.684306516,16.182996772,0.190392947,0.0,458951.0,1919532.0,165228316.8,31063780.16,C09AA|C09BB,Hypertension
55816,Ramipril,Ramipril,10,Overall,2020,-0.035741134,0.1082321459,62.723334756,14.732142549,0.1664765713,0.0,438059.0,1865073.0,166750094.8,27476521.3,C09AA|C09BB,Hypertension
55817,Ramipril,Ramipril,10,Overall,2021,-0.035741134,0.1082321459,59.059135236,14.268766058,0.1571720399,0.0,423445.0,1752660.0,160980851.0,25008295.52,C09AA|C09BB,Hypertension
55818,Ramipril,Ramipril,10,Overall,2022,-0.035741134,0.1082321459,56.225805715,13.725808267,0.1485233291,0.0,404653.0,1657603.0,155195472.0,22751940.96,C09AA|C09BB,Hypertension
55819,Ramipril,Ramipril,10,Overall,2023,-0.035741134,0.1082321459,62.732400934,15.410176141,0.1645983277,0.0,388707.0,1582365.0,149866108.12,24384523.37,C09AA|C09BB,Hypertension
55870,Ranexa,Ranolazine,1,Overall,2019,0.0485033105,0.0267226443,1651.6815925,584.90690884,7.0966525151,0.0,149316.0,421644.0,34586590.0,246622488.67,C01EB,Other / Not classified
55871,Ranexa,Ranolazine,1,Overall,2020,0.0485033105,0.0267226443,1939.6221367,633.81786755,7.497063432,0.0,10362.0,31710.0,2677567.0,20098364.58,C01EB,Other / Not classified
55872,Ranexa,Ranolazine,1,Overall,2021,0.0485033105,0.0267226443,3563.8995432,775.91373757,8.1578695807,0.0,3043.0,13977.0,1331322.0,10844946.31,C01EB,Other / Not classified
55873,Ranexa,Ranolazine,1,Overall,2022,0.0485033105,0.0267226443,3963.7536974,835.20638221,8.3537144196,0.0,2042.0,9691.0,964241.0,8093985.05,C01EB,Other / Not classified
55874,Ranexa,Ranolazine,1,Overall,2023,0.0485033105,0.0267226443,1615.7216542,787.24712434,8.5769477589,0.0,1203.0,2469.0,225294.0,1943713.15,C01EB,Other / Not classified
55880,Ranolazine ER,Ranolazine,17,Overall,2019,-0.214119179,-0.115271582,1098.7562751,297.43615356,3.1889222329,0.0,197451.0,729402.0,68498800.07,216950525.28,C01EB,Other / Not classified
55881,Ranolazine ER,Ranolazine,17,Overall,2020,-0.214119179,-0.115271582,824.38239168,178.52995308,1.7516756816,0.0,236779.0,1093354.0,111444198.32,195196438.32,C01EB,Other / Not classified
55882,Ranolazine ER,Ranolazine,17,Overall,2021,-0.214119179,-0.115271582,654.23611132,151.09326544,1.4025156219,0.0,248722.0,1076970.0,116507306.5,162722914.08,C01EB,Other / Not classified
55883,Ranolazine ER,Ranolazine,17,Overall,2022,-0.214119179,-0.115271582,645.4565113,153.19245859,1.3748670772,0.0,256634.0,1081294.0,120093189.25,165646086.32,C01EB,Other / Not classified
55884,Ranolazine ER,Ranolazine,17,Overall,2023,-0.214119179,-0.115271582,570.66732775,137.40030077,1.2163839748,0.0,273638.0,1136506.0,127431423.9,156156266.23,C01EB,Other / Not classified
55970,Rapaflo,Silodosin,1,Overall,2019,0.0085405323,0.0067795053,1409.3352502,407.8592726,8.6254548344,0.0,15767.0,54482.0,2576217.0,22220988.89,G04CA,Other / Not classified
55971,Rapaflo,Silodosin,1,Overall,2020,0.0085405323,0.0067795053,1625.5615946,420.59132587,8.4702338874,0.0,4139.0,15997.0,794365.0,6728199.44,G04CA,Other / Not classified
55972,Rapaflo,Silodosin,1,Overall,2021,0.0085405323,0.0067795053,2169.5791662,457.59321859,8.68090334,0.0,1979.0,9383.0,494594.0,4293597.17,G04CA,Other / Not classified
55973,Rapaflo,Silodosin,1,Overall,2022,0.0085405323,0.0067795053,2261.6419809,470.45483857,8.8638228227,0.0,1469.0,7062.0,374823.0,3322352.07,G04CA,Other / Not classified
55974,Rapaflo,Silodosin,1,Overall,2023,0.0085405323,0.0067795053,2408.6003448,459.45162799,8.9239151563,0.0,1044.0,5473.0,281782.0,2514578.76,G04CA,Other / Not classified
55980,Rapamune,Sirolimus,1,Overall,2019,-0.001920616,-0.022024252,10302.559227,2126.2146147,28.990360651,0.0,233.0,1129.0,82260.0,2400496.3,L01EG|L04AH|S01XA,Arthritis
55981,Rapamune,Sirolimus,1,Overall,2020,-0.001920616,-0.022024252,12652.899424,2206.7164617,29.14329166,0.0,139.0,797.0,58697.0,1758753.02,L01EG|L04AH|S01XA,Arthritis
55982,Rapamune,Sirolimus,1,Overall,2021,-0.001920616,-0.022024252,10926.05537,2201.5186194,29.096570486,0.0,108.0,536.0,39823.0,1180013.98,L01EG|L04AH|S01XA,Arthritis
55984,Rapamune,Sirolimus,1,Overall,2023,-0.001920616,-0.022024252,9263.212561,1903.7178697,28.76828404,0.0,82.0,399.0,26464.0,759583.43,L01EG|L04AH|S01XA,Arthritis
55990,Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,2019,-0.158601476,-0.229819205,2855.5668161,519.20547856,10.654439556,0.0,36901.0,202951.0,9932499.5,105373271.08,N04BD,Other / Not classified
55991,Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,2020,-0.158601476,-0.229819205,2664.5954291,514.11398834,9.6720405181,0.0,34912.0,180945.0,9628918.75,93026355.62,N04BD,Other / Not classified
55992,Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,2021,-0.158601476,-0.229819205,1964.7328548,404.02984503,7.2105667544,0.0,33771.0,164223.0,9183998.5,66350993.24,N04BD,Other / Not classified
55993,Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,2022,-0.158601476,-0.229819205,1843.8944212,390.27082617,6.9333784698,0.0,31168.0,147258.0,8334973.7,57470501.32,N04BD,Other / Not classified
55994,Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,2023,-0.158601476,-0.229819205,1443.0158417,307.01562353,5.3399549439,0.0,30404.0,142903.0,8298304.5,43873453.65,N04BD,Other / Not classified
56030,Rasuvo,Methotrexate/PF,1,Overall,2019,0.0171771192,0.0255943808,3352.7271165,614.7173294,353.94001057,0.0,3638.0,19842.0,37758.26,12197221.25,,Other / Not classified
56031,Rasuvo,Methotrexate/PF,1,Overall,2020,0.0171771192,0.0255943808,3754.2806286,634.10585478,354.64480916,0.0,3866.0,22889.0,44656.05,14514048.91,,Other / Not classified
56032,Rasuvo,Methotrexate/PF,1,Overall,2021,0.0171771192,0.0255943808,3745.2077746,651.70296149,356.78498257,0.0,4143.0,23809.0,47626.65,15516395.81,,Other / Not classified
56033,Rasuvo,Methotrexate/PF,1,Overall,2022,0.0171771192,0.0255943808,3949.5805448,694.49334608,369.43697239,0.0,4460.0,25364.0,52248.754,17615129.23,,Other / Not classified
56034,Rasuvo,Methotrexate/PF,1,Overall,2023,0.0171771192,0.0255943808,3970.2704105,714.8279922,378.89248295,0.0,5262.0,29226.0,60891.95,20891562.9,,Other / Not classified
56040,Ravicti,Glycerol Phenylbutyrate,1,Overall,2019,0.0420612889,0.0466270387,739874.00172,78788.579218,195.83100128,0.0,64.0,601.0,241800.0,47351936.11,A16AX,Other / Not classified
56041,Ravicti,Glycerol Phenylbutyrate,1,Overall,2020,0.0420612889,0.0466270387,793676.92882,84196.616474,206.38635243,0.0,68.0,641.0,261500.0,53970031.16,A16AX,Other / Not classified
56042,Ravicti,Glycerol Phenylbutyrate,1,Overall,2021,0.0420612889,0.0466270387,845863.94817,87038.174377,220.04704706,0.0,71.0,690.0,272925.0,60056340.32,A16AX,Other / Not classified
56043,Ravicti,Glycerol Phenylbutyrate,1,Overall,2022,0.0420612889,0.0466270387,841182.87291,87438.746,220.62897397,0.0,79.0,760.0,301200.0,66453446.96,A16AX,Other / Not classified
56044,Ravicti,Glycerol Phenylbutyrate,1,Overall,2023,0.0420612889,0.0466270387,844304.12667,90684.517309,230.91624967,0.0,87.0,810.0,318100.0,73454459.02,A16AX,Other / Not classified
56050,Raya Sure Pen Needle,"Pen Needle, Diabetic",1,Overall,2019,,,,,,nan,,,,,,Other / Not classified
56051,Raya Sure Pen Needle,"Pen Needle, Diabetic",1,Overall,2020,,,,,,nan,,,,,,Other / Not classified
56052,Raya Sure Pen Needle,"Pen Needle, Diabetic",1,Overall,2021,,,,,,nan,,,,,,Other / Not classified
56053,Raya Sure Pen Needle,"Pen Needle, Diabetic",1,Overall,2022,,,,,,nan,,,,,,Other / Not classified
56054,Raya Sure Pen Needle,"Pen Needle, Diabetic",1,Overall,2023,,,471.11315789,92.279896907,0.8862980781,0.0,19.0,97.0,10100.0,8951.15,,Other / Not classified
56060,Rayaldee,Calcifediol,1,Overall,2019,0.0330772765,0.041248634,6887.4764739,1344.5429873,36.596195165,0.0,6659.0,34111.0,1253237.0,45863705.84,A11CC|H05BX,Other / Not classified
56061,Rayaldee,Calcifediol,1,Overall,2020,0.0330772765,0.041248634,9027.6319258,1389.7793703,36.917405653,0.0,6792.0,44119.0,1660888.0,61315676.04,A11CC|H05BX,Other / Not classified
56062,Rayaldee,Calcifediol,1,Overall,2021,0.0330772765,0.041248634,8058.4485383,1396.1014461,39.561690515,0.0,4919.0,28393.0,1001967.0,39639508.36,A11CC|H05BX,Other / Not classified
