Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Monoject Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Sherwood,35366.54,184982,1905,710,0.1962496054,18.565112861,49.812028169,0,36081.56,190155,1933,656,0.1970264063,18.666094154,55.002378049,0,35857.94,189811,1969,636,0.1939371196,18.211244286,56.380408805,0,12975.25,62041,743,405,0.2158826325,17.463324361,32.037654321,0,5860.75,28540,407,221,0.2195183771,14.39987715,26.519230769,0,0.016841302,0.028408181
Monoject Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Covidien/Kendal,595.95,4700,79,31,0.1265311822,7.5436708861,19.224193548,0,541.08,4552,62,24,0.118325745,8.7270967742,22.545,1,337.5,2813,45,19,0.1217514655,7.5,17.763157895,0,142.55,1266,16,11,0.1132536425,8.909375,12.959090909,1,359.72,3017,32,22,0.1203520097,11.24125,16.350909091,1,0.0626767238,-0.012438967
Monoject Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Can-Am/Access C,48026.24,222267,1724,732,0.216074541,27.857447796,65.609617486,0,38081.94,175990,1385,590,0.2163869538,27.49598556,64.545661017,0,25361.91,114834,952,472,0.2208571503,26.640661765,53.732860169,0,4441.18,19432,251,125,0.2285498147,17.693944223,35.52944,0,1710.77,7270,144,79,0.2353191197,11.880347222,21.655316456,0,0.0296185098,0.0215588816
Monoject Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Covidien,26060.61,234771,2912,1002,0.1109520808,8.9493853022,26.008592814,0,20281.63,190145,2287,835,0.1066533529,8.8682247486,24.289377246,0,17050.54,198735,1830,715,0.088440018,9.3172349727,23.846909091,0,12069.15,112513,1414,520,0.1070343999,8.535466761,23.209903846,0,6637.21,59495,864,308,0.1112444554,7.6819560185,21.549383117,0,0.0393336669,0.0006581358
Monoject Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",3,Overall,435159.82,1446111,14816,4156,0.3094136839,29.370938175,104.7064052,0,328336.81,1178582,11645,3239,0.2869947098,28.195518248,101.36980858,0,254881.3,927561,9182,2561,0.2774911534,27.758799826,99.524131199,0,156035.47,547164,5681,1833,0.2818669152,27.466197852,85.12573377,0,91816.55,327844,3537,1219,0.2733111809,25.95887758,75.321205906,0,-0.030353808,-0.030540947
Monoject Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Sherwood,368435.13,1004868,10875,2652,0.3681753563,33.879092414,138.92727376,0,273658.62,791865,8346,2026,0.3461894325,32.789194824,135.07335637,0,213969.45,631044,6482,1635,0.3373213171,33.009788645,130.86816514,0,139861.72,417244,4338,1276,0.3310959389,32.241060396,109.60949843,0,81432.68,245836,2636,907,0.323715708,30.892518968,89.78244763,0,-0.022290309,-0.031661355
Monoject Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Covidien,30433.28,271466,2578,897,0.1121071515,11.804996121,33.927848384,0,27622.57,261047,2352,814,0.1058145468,11.744289966,33.934361179,0,23260.8,215422,2063,643,0.1079778296,11.275230247,36.175427683,0,12403.59,113058,1188,484,0.1097099719,10.440732323,25.627252066,0,8232.83,72632,804,285,0.1133499009,10.239838308,28.887122807,0,0.0331777407,0.0027598961
Monoject Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Can-Am/Access C,36291.41,169777,1363,620,0.2137592842,26.626126192,58.534532258,0,27055.62,125670,947,408,0.2152910002,28.569820486,66.312794118,0,17651.05,81095,637,286,0.2176589186,27.709654631,61.716958042,0,3770.16,16862,155,83,0.2235891353,24.323612903,45.423614458,0,2151.04,9376,97,42,0.2294197952,22.175670103,51.215238095,0,0.0260775636,0.0178328779
Montelukast Sodium,Montelukast Sodium,21,Overall,158327396.71,605582472.44,10708410,2704110,0.2618930978,14.785331969,58.55064946,0,165092309.02,693525386.87,11478172,2768618,0.2379219304,14.383153434,59.629861909,0,162940838.67,709350715.14,11297767,2821703,0.2287863977,14.422393263,57.745566656,0,201592170.79,740565175.95,11523963,2937038,0.2755088258,17.493302503,68.637917109,0,190742362.33,777605142.25,11936320,3063882,0.2474819472,15.97999738,62.255126774,0,-0.101727698,-0.014050053
Montelukast Sodium,Montelukast Sodium,1,Xlcare Pharmace,,,,,,,,,,,,,,,,,23435.49,335533,6505,4258,0.0698455592,3.602688701,5.5038727102,0,36458.06,393738,9867,2627,0.0925947203,3.6949488193,13.878210887,0,41744.87,438387,11440,2621,0.0952237863,3.6490270979,15.927077451,0,0.0283932597,0.167624835
Montelukast Sodium,Montelukast Sodium,1,Westminster Pha,,,,,,,,,,,,,,,,,4116.97,15107,314,297,0.2725206858,13.111369427,13.861851852,0,207603.93,597502,11796,8124,0.3474531131,17.599519329,25.55439808,0,106936.54,361452,7194,4725,0.295852672,14.864684459,22.632071958,0,-0.148510516,0.0419287253
Montelukast Sodium,Montelukast Sodium,1,Unichem Pharmac,32837013.94,114345202.1,2072192,736370,0.2871744215,15.846511298,44.593090349,0,18817202.32,71021156.8,1362910,444358,0.2649520674,13.806636036,42.3469417,0,16060604.97,62828855.5,1136710,385884,0.2556234441,14.129025847,41.620292549,0,25669613.84,84137086.517,1405114,473390,0.3050935549,18.268705486,54.225086799,0,33060755.94,149661493,2219402,728243,0.2209037033,14.896244998,45.397972847,0,-0.275947657,-0.063485922
Montelukast Sodium,Montelukast Sodium,1,Torrent Pharmac,13459994.17,48618093.1,771517,396071,0.2771579839,17.446140746,33.983791214,0,30481447.32,117829289.5,1691278,536778,0.2588554052,18.022730338,56.785947487,0,25326897.79,109150491.01,1566279,511700,0.2321958628,16.170106214,49.495598573,0,30269615.38,92818574,1332162,395044,0.3262775692,22.722172964,76.623402406,0,24745864.74,98942784.5,1410738,429214,0.2502893131,17.541077606,57.653908633,0,-0.232894514,-0.025170354
Montelukast Sodium,Montelukast Sodium,1,West-Ward/Hikma,34675.4,152320,3572,1119,0.2253945563,9.7075587906,30.987846291,0,27255.25,133684,2990,895,0.2021943969,9.1154682274,30.452793296,0,7823.56,38362,922,456,0.2037840996,8.4854229935,17.156929825,0,5118.62,24064,602,240,0.2127086104,8.5026910299,21.327583333,0,431.19,1979,53,49,0.2178827691,8.1356603774,8.7997959184,0,0.0243251023,-0.00843802
Montelukast Sodium,Montelukast Sodium,1,Teva USA,16356526.56,67368566,1031013,320319,0.2432033394,15.864520195,51.063241831,0,12169080.93,58095390,813932,302485,0.2099903275,14.950979848,40.230361605,0,162258.55,676123,13670,7354,0.2390452365,11.869681785,22.063985586,0,29660.26,10070,156,58,2.945408143,190.12987179,511.3837931,0,3905.67,877,16,,4.4534435576,244.104375,,1,0.511995398,1.0686242174
Montelukast Sodium,Montelukast Sodium,1,Sandoz,277359.67,1239078,33156,9724,0.2236135178,8.3652934612,28.523207528,0,149290.5,758954,19218,5167,0.1969528381,7.7682641274,28.893071415,0,46997.66,245117,6033,2661,0.1923628945,7.7900977955,17.661653514,0,1816.68,4672,103,44,0.3804369723,17.637669903,41.288181818,0,1601.3,3223,79,33,0.5053316228,20.269620253,48.524242424,0,0.3282926206,0.2260822514
Montelukast Sodium,Montelukast Sodium,1,Rising Pharm,665070.68,2570761,63813,45718,0.251483836,10.422181687,14.547239162,0,203173.33,693458,11149,5054,0.2816619612,18.223457709,40.200500594,0,202840.89,660606,9392,3405,0.3037693246,21.59719868,59.571480176,0,302774.28,680640,9491,3535,0.4424704826,31.901199031,85.650432815,0,334079.91,872603,11588,5900,0.3870948809,28.829816189,56.623713559,0,-0.125150951,0.1138503303
Montelukast Sodium,Montelukast Sodium,1,Quallent Pharma,,,,,,,,,,,,,,,,,,,,,,,,,647569.1,2396985,27131,26943,0.2701598466,23.868235598,24.034780834,0,4026971.73,18241330,205830,62036,0.2207608617,19.56455196,64.913465246,0,-0.182850951,-0.182850951
Montelukast Sodium,Montelukast Sodium,1,Major Pharmaceu,72698.53,164510,6827,1129,0.4419094888,10.648678775,64.391966342,0,106668.85,318999,9940,3132,0.334386158,10.731272636,34.057742656,0,72208.71,177705,7074,1233,0.4063403393,10.207620865,58.563430657,0,71318.01,197030,6906,1456,0.3619652337,10.32696351,48.982149725,0,77885.28,244059,7616,1752,0.3191248018,10.226533613,44.455068493,0,-0.118355101,-0.078157328
Montelukast Sodium,Montelukast Sodium,1,Macleods Pharma,3760664.41,14362889,325896,134050,0.2616318113,11.539461699,28.054191794,0,3791154.28,16032293,342120,141684,0.2362427941,11.081358237,26.757815138,0,4428270.66,17756254,365220,135776,0.2493539418,12.1249402,32.614531729,0,6305864.4,20398340.5,393936,153795,0.3092399661,16.007332155,41.001751682,0,3986449.93,12831622,278696,110880,0.3102840252,14.303936655,35.952831259,0,0.0033762102,0.0435595029
Montelukast Sodium,Montelukast Sodium,1,Legacy Pharmace,1185476.12,5247795,91692,31008,0.2258998532,12.928893688,38.23129902,0,1178920.62,5554824.7,87367,29955,0.2122336318,13.493889226,39.356388583,0,978083.55,4779295.7,70950,26045,0.2046501433,13.78553277,37.553601459,0,965929.82,4137998,58347,22959,0.2334292622,16.554918333,42.071946513,0,566268.66,2798158,37897,16211,0.202371939,14.942308362,34.931136882,0,-0.133048115,-0.027121544
Montelukast Sodium,Montelukast Sodium,1,Dr.Reddy'S Lab,1433777.14,3974926,103453,28112,0.3605631246,13.859212783,51.00231716,0,2251662.09,7694792.705,161364,72224,0.2926721698,13.953930802,31.176092296,0,8182405.59,34613745,523694,235313,0.2364047683,15.624402017,34.77243327,0,15856977.35,68086188.5,981692,329148,0.2329101295,16.152701,48.175827743,0,21974609.77,91462195,1340339,461782,0.2402645979,16.394814871,47.586544668,0,0.0315764211,-0.09650216
Montelukast Sodium,Montelukast Sodium,1,Bluepoint Labor,3239724.57,10178628,248384,80399,0.3182869607,13.043209587,40.295582905,0,2813224.9,11234142.5,263420,81088,0.2504174128,10.679617721,34.693479923,0,3573296.76,13393433.5,308810,87903,0.2667946767,11.571182151,40.650452886,0,8701268.69,16471412,387527,94921,0.5282648925,22.453322452,91.668531621,0,6627110.6,20795611.122,478425,112474,0.3186783289,13.851932069,58.921267137,0,-0.396745206,0.0003072603
Montelukast Sodium,Montelukast Sodium,1,Ajanta Pharma L,620379.86,2104735,44920,20566,0.2891345841,13.810771594,30.165314597,0,332211.34,1135314,23180,11015,0.2812214331,14.331809318,30.159903768,0,129834.67,247810,5437,1667,0.4714985866,23.879836307,77.885224955,0,108103.54,110934,2298,914,0.934710659,47.042445605,118.27520788,0,90725.4,55729,1167,447,1.5740600369,77.742416452,202.96510067,0,0.6840077961,0.5274968129
Montelukast Sodium,Montelukast Sodium,1,Acetris Health,55760.44,481186,13922,3413,0.1158812601,4.0052032754,16.337661881,0,76448.95,691808,18949,3782,0.1105060219,4.0344582828,20.213894765,0,36244.15,316691,8682,2262,0.1144464162,4.1746314213,16.023054819,0,7436.24,68233,1623,524,0.1089830434,4.5817868145,14.19129771,0,177,1810,39,39,0.0977900552,4.5384615385,4.5384615385,0,-0.102703942,-0.041547994
Montelukast Sodium,Montelukast Sodium,1,Aurobindo Pharm,21228349.48,80230740,1367627,468421,0.2645563138,15.522031577,45.31895342,0,28215505.46,113396906.9,1766419,659138,0.2486989675,15.973280099,42.806673959,0,40712498.2,168965906.03,2384776,789480,0.2408944067,17.071833246,51.568751837,0,33885673.16,144902121,1959155,699854,0.2337797164,17.296065477,48.418203168,0,33894713.69,142756009.12,1891526,654525,0.2373359242,17.919242818,51.785208648,0,0.0152117895,-0.026779301
Montelukast Sodium,Montelukast Sodium,1,Accord Healthca,19121729.89,84187221.1,1646163,468505,0.2271334015,11.615939545,40.814356069,0,19941073.29,96854368.665,1829485,509629,0.2058871847,10.899828799,39.12860785,0,17263253.53,106952390.23,1927973,527659,0.1614106379,8.9540950677,32.716685454,0,20239837.55,99056054.9,1704722,477599,0.2043271113,11.872808323,42.378308058,0,4147405.07,22299396,398264,237256,0.1859873276,10.413708168,17.480717326,0,-0.089756976,-0.048737038
Montelukast Sodium,Montelukast Sodium,1,Camber Pharmace,43871222.38,169931901.14,2874436,938895,0.2582341812,15.262549725,46.726441594,0,44451177.88,191667126.1,3066226,953822,0.2320123959,14.497032469,46.60322144,0,45644347.49,187760759.18,2947290,898598,0.2432607585,15.486887103,50.795069085,0,58219499.96,205834658.53,3227014,999914,0.2829948417,18.041291411,58.224507268,0,57048078.69,215733866.5,3634804,1086366,0.2644914375,15.694953205,52.512761528,0,-0.065384246,0.0060034554
Montelukast Sodium,Montelukast Sodium,1,AHP,12065.45,26093,1065,203,0.4624017936,11.329061033,59.435714286,0,5491.68,20297,520,234,0.2705660935,10.560923077,23.468717949,0,2599.38,8813,304,89,0.2949483717,8.5505921053,29.206516854,0,2219.38,8096,276,83,0.2741329051,8.0412318841,26.739518072,0,1296.54,5741,206,41,0.2258387041,6.2938834951,31.622926829,0,-0.176170756,-0.164022255
Montelukast Sodium,Montelukast Sodium,1,Kremers/Lannett,94908.02,397828,8762,3499,0.2391201088,10.83177585,27.124326951,0,81320.03,392582,7705,3050,0.2008876076,10.554189487,26.662304918,0,82820.1,427718,7732,3322,0.2037864666,10.711342473,24.930794702,0,57812.54,230778,4045,1546,0.2906946785,14.292346106,37.394915912,0,5349.81,96817,1001,355,0.0563028663,5.3444655345,15.069887324,0,-0.806316144,-0.30340781
Monurol,Fosfomycin Tromethamine,1,Overall,13756470.9,153299.201,62661,35553,89.736090014,219.5380045,386.92855455,0,13818212.84,147299.001,57495,31009,93.810635145,240.33764397,445.61942791,0,2419423.01,26397.333,9547,5066,91.654070129,253.42233267,477.58053889,0,972634.92,10741,3502,1784,90.553479192,277.73698458,545.19894619,0,78739.87,884,377,311,89.072251131,208.85907162,253.18286174,0,-0.016357495,-0.001854573
Monurol,Fosfomycin Tromethamine,1,Allergan Inc.,13756470.9,153299.201,62661,35553,89.736090014,219.5380045,386.92855455,0,13818212.84,147299.001,57495,31009,93.810635145,240.33764397,445.61942791,0,2419423.01,26397.333,9547,5066,91.654070129,253.42233267,477.58053889,0,972634.92,10741,3502,1784,90.553479192,277.73698458,545.19894619,0,78739.87,884,377,311,89.072251131,208.85907162,253.18286174,0,-0.016357495,-0.001854573
Morphine Sulfate ER,Morphine Sulfate,11,Overall,103408200.33,162166587.5,2601723,324094,0.6378303796,39.746045344,319.06854286,0,91187961.12,152454566.79,2455197,294152,0.5990124917,37.14079201,310.00285947,0,90662958.06,139665842.59,2263182,276326,0.6489980986,40.059950132,328.10143837,0,83041256.86,129113901.09,2105843,260878,0.642363766,39.433735972,318.31452579,0,66058764.27,122020898.35,2003652,255247,0.5446264504,32.969180412,258.80329355,0,-0.152152598,-0.038723374
Morphine Sulfate ER,Morphine Sulfate,1,Zydus Pharmaceu,25715.04,32921,590,494,0.761105852,43.584813559,52.054736842,0,3758.15,6498,109,49,0.5711240996,34.478440367,76.696938776,0,3016.47,4074,59,34,0.7284298931,51.126610169,88.719705882,0,745.08,1145,21,14,0.9432178131,35.48,53.22,1,284.94,720,11,,0.3774106802,25.903636364,,1,-0.599869007,-0.160844817
Morphine Sulfate ER,Morphine Sulfate,1,Upsher Smith La,5355217.86,1156365,22177,4254,4.493310256,241.47620778,1258.8664457,0,4829817.02,1112256,21230,4058,4.2314755065,227.49962412,1190.1964071,0,5075332.27,1202333,22605,4079,4.1565632877,224.52255121,1244.2589532,0,5559796.86,1327948,25381,4378,4.1394161387,219.05349907,1269.9398949,0,5288418.6,1228754,24158,4250,4.2489904732,218.90962,1244.3337882,0,0.0264709637,-0.01387984
Morphine Sulfate ER,Morphine Sulfate,1,Rhodes Pharmace,49068369.43,98716931.76,1579996,219922,0.481970096,31.056008642,223.11714803,0,45148805.54,96363297.58,1546651,203352,0.4551857452,29.191333753,222.0229235,0,36136880.27,76363824.098,1230895,185313,0.461440238,29.358215177,195.00456131,0,31716434.38,69185710.75,1119738,173555,0.4477460102,28.324870979,182.74572545,0,19588901.1,58751341,956766,164213,0.3263028151,20.474077361,119.28958791,0,-0.271232333,-0.092910412
Morphine Sulfate ER,Morphine Sulfate,1,Ranbaxy/Sun Pha,4407753.94,6466726,102606,20552,0.6650243447,42.958052551,214.46836999,0,4619251.77,7381310,117337,20509,0.6081593798,39.367392809,225.23047296,0,16486221.98,23931839,385717,73022,0.6717369296,42.74175621,225.7706168,0,19381900.99,26002650,424538,78003,0.7307873623,45.654101612,248.47635335,0,15982501.52,25301181.2,414608,82996,0.6232906123,38.548463898,192.56953974,0,-0.147097166,-0.016072134
Morphine Sulfate ER,Morphine Sulfate,1,Mayne Pharma In,399244.78,443688,6889,2198,0.880246211,57.953952678,181.6400273,0,664871.41,948475,14828,3585,0.6845115758,44.838913542,185.45924965,0,883684.09,1036381,16087,5396,0.8307100947,54.931565239,163.76651038,0,831575.61,1014793,16129,6213,0.7984494001,51.557790936,133.84445678,0,702549.92,1013402,16839,10562,0.6775755777,41.721593919,66.516750615,0,-0.151385701,-0.063326152
Morphine Sulfate ER,Morphine Sulfate,1,Mallinckrodt Ph,35158942.2,50802737.74,808128,121380,0.6754797192,43.506650184,289.66009392,0,28933109.26,43652148.211,699300,102076,0.6482580773,41.374387616,283.44673831,0,26796174.48,35077786.49,569058,92034,0.7453397281,47.088652615,291.15516527,0,22695645.04,30193200.344,494377,88737,0.7328863806,45.907566574,255.7630418,0,22164299.55,34178637.154,562940,119546,0.6353150658,39.372401233,185.40394116,0,-0.133132935,-0.015208685
Morphine Sulfate ER,Morphine Sulfate,1,Major Pharmaceu,10628.36,14356,400,105,0.7114749601,26.5709,101.22247619,0,11311.94,16046,429,122,0.7001223383,26.368158508,92.720819672,0,9876.74,14263,376,126,0.6712296202,26.267925532,78.386825397,0,26506.02,40489,802,509,0.631238262,33.049900249,52.074695481,0,145686.78,252459,4490,3033,0.5709687677,32.446944321,48.03388724,0,-0.095478202,-0.053516204
Morphine Sulfate ER,Morphine Sulfate,1,Lupin Pharmaceu,61904.89,78140,1260,426,0.7829666068,49.130865079,145.31664319,0,15365.77,26662,461,139,0.5701593121,33.331388286,110.54510791,0,9659.46,13351,217,68,0.7216631613,44.513640553,142.05088235,0,3481.45,4663,78,34,0.7457956965,44.633974359,102.39558824,0,1824.02,2184,35,22,0.8193942419,52.114857143,82.91,1,0.0986845938,0.0114336933
Morphine Sulfate ER,Morphine Sulfate,1,Bryant Ranch Pr,,,,,,,,,,,,,,,,,1622.92,4067,72,38,0.393807947,22.540555556,42.708421053,0,2401.89,5686,95,46,0.4235440408,25.283052632,52.215,0,1729.83,3518,58,40,0.4777433592,29.824655172,43.24575,0,0.1279661928,0.10142541
Morphine Sulfate ER,Morphine Sulfate,1,Actavis/Teva,8918443.22,4450914,79601,16476,2.2156156952,112.03933644,541.29905438,0,6960167.47,2945909,54767,10869,2.5803486246,127.08688572,640.36870641,0,5259715.1,2017037,38031,8233,2.8847961663,138.30073098,638.8576582,0,2820205.44,1333973,24601,6617,2.4456817981,114.63783749,426.20605108,0,2170729.78,1266529,23324,7545,1.9753894676,93.068503687,287.70441087,0,-0.192294979,-0.028283504
Morphine Sulfate ER,Morphine Sulfate,1,AHP,1980.61,3808,76,46,0.5265707304,26.060657895,43.05673913,0,1502.79,1965,85,67,0.7782324207,17.679882353,22.429701493,0,774.28,887,65,39,0.918468395,11.912,19.853333333,0,2564.1,3643,83,66,0.7041434989,30.892771084,38.85,0,11838.23,22173,423,320,0.5340896034,27.986359338,36.99446875,0,-0.241504602,0.0035507787
Morphine Sulfate*,Morphine Sulfate,13,Overall,24885429.6,56157650.088,753093,226784,0.4824880932,33.044298115,109.73185763,0,23761809.57,54438207.603,760719,244787,0.4797100999,31.235988019,97.071370498,0,20733114.36,51432764.996,704372,217427,0.4482349175,29.434892869,95.356668491,0,19694207.09,48822559.036,675819,213355,0.4484850828,29.141245052,92.307220782,0,18551347.24,48674314.943,684332,221130,0.4206717317,27.108694669,83.893398634,0,-0.062016223,-0.033695099
Morphine Sulfate*,Morphine Sulfate,1,West-Ward/Hikma*,11882099.32,29982494.75,414016,93924,0.4028115391,28.699613831,126.50759465,0,9689243.14,24167558.362,337634,76004,0.4052981271,28.697474603,127.48333167,0,7966830.77,20689905.5,291451,69701,0.3880711755,27.335060679,114.30009283,0,7196596.92,18906785.85,266585,66441,0.3826195365,26.995505824,108.31560211,0,6878902.93,18625214.8,264652,68821,0.3708979813,25.992257493,99.953545139,0,-0.030635015,-0.020423988
Morphine Sulfate*,Morphine Sulfate,1,Upsher Smith La,542093.01,1276950,14691,8080,0.4133015594,36.899667143,67.090719059,0,3853515.02,9046353.5,111263,22934,0.4140316433,34.634290105,168.02629371,0,3910425.46,9710630.5,124359,28066,0.3937998847,31.444651855,139.3296323,0,3184306.08,7860654,102907,25898,0.3958644249,30.943532316,122.95567534,0,3746255,9628258.5,126182,33583,0.3807125443,29.689297998,111.55212459,0,-0.038275429,-0.020323849
Morphine Sulfate*,Morphine Sulfate,1,Tris Pharma Inc,372204.93,772001.45,12648,8177,0.4821298328,29.427967268,45.518519017,0,456173.12,903000.02,16666,11512,0.505175094,27.371482059,39.625879083,0,464037.16,913318.7,18465,13041,0.5080780236,25.130634173,35.582943026,0,247490.65,506241.396,10269,7477,0.4888787285,24.100754699,33.1002608,0,184937.23,408746.95,7951,5677,0.4524491987,23.259618916,32.576577418,0,-0.074516496,-0.015758995
Morphine Sulfate*,Morphine Sulfate,1,Specgx LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11351.35,27383,315,242,0.4032759497,36.036031746,46.906404959,0,,
Morphine Sulfate*,Morphine Sulfate,1,Roxane/West-War,10643018.46,21826892.019,244515,86412,0.579562267,43.527057481,123.16597764,0,8256289.19,17968321.24,218098,92918,0.5712987745,37.855868417,88.855648959,0,6192433.56,16174492.036,180791,74313,0.5121825438,34.251890636,83.329075128,0,5641172.72,14910958.93,170024,75477,0.5131005349,33.178684892,74.740288035,0,5045931.61,14466814.585,166433,74199,0.4673673086,30.31809563,68.005385652,0,-0.089131122,-0.05236835
Morphine Sulfate*,Morphine Sulfate,1,Pharm Assoc Inc,6762.15,11342,228,171,0.5962043731,29.658552632,39.544736842,0,9577.81,15417,347,279,0.6212499189,27.601757925,34.3290681,0,15847.85,26799,573,445,0.5913597522,27.657678883,35.613146067,0,32312.84,57062.6,1432,1129,0.5662700263,22.564832402,28.620761736,0,19402.91,42205.7,992,793,0.4597225019,19.559385081,24.467730139,0,-0.188156744,-0.062923275
